B_BUS_ID;B_LEA_OR_ENTITY_NAME;F_CITY;C_FLEET_OPERATOR_1_IF_APPLICABLE;N_CURRENT_STATUS_OF_BUS;O_BATCH;T_BUS_OEM;U_ELECTRIC_POWERTRAIN_MANUFACTURER;V_MODEL;W_TYPE;X_DEALER;Y_MULTIPLE_FUNDING_SOURCES_USED;Z_FUNDING_SOURCE_1;AA_AGENCY_ADMINISTERING_FUNDS_1;Z_FUNDING_SOURCE_2;AB_DOLLAR_AMOUNT_TOWARD_BUS;AE_DOLLAR_AMOUNT_TOWARD_CHARGER;A_DATE_OF_MOST_RECENT_SOURCE;B_SOURCE_1;B_SOURCE_2;LEA_ID_NON_TRIM;QUARTER_AWARDED;ANNEE_ORDERED;QUARTER_ORDERED;ANNEE_DELIVERED;QUARTER_DELIVERED;ANNEE_OPERATING;QUARTER_OPERATING;fundraiser_1 montant;fundraiser-2 montant;LEA_ID;ANNEE_AWARDED;date_awarded;date_ordered;date_delivered;date_operating;awarded_to_ordered;ordered_to_delivered;delivered_to_operating
7;Anaheim Elementary;Anaheim;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.chargedfleet.com/10148168/california-district-adds-4-electric-school-buses;https://www.energy.ca.gov/sites/default/files/2020-01/2019-10-14_minutes_ada.pdf;602610;10;;;2021;7;;;321184;0;602610;2019;01/10/2019;;01/07/2021;;;;
8;Anaheim Elementary;Anaheim;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.chargedfleet.com/10148168/california-district-adds-4-electric-school-buses;https://www.energy.ca.gov/sites/default/files/2020-01/2019-10-14_minutes_ada.pdf;602610;10;;;2021;7;;;321184;0;602610;2019;01/10/2019;;01/07/2021;;;;
9;Anaheim Elementary;Anaheim;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.chargedfleet.com/10148168/california-district-adds-4-electric-school-buses;https://www.energy.ca.gov/sites/default/files/2020-01/2019-10-14_minutes_ada.pdf;602610;10;;;2021;7;;;321184;0;602610;2019;01/10/2019;;01/07/2021;;;;
10;Anaheim Elementary;Anaheim;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.chargedfleet.com/10148168/california-district-adds-4-electric-school-buses;https://www.energy.ca.gov/sites/default/files/2020-01/2019-10-14_minutes_ada.pdf;602610;10;;;2021;7;;;321184;0;602610;2019;01/10/2019;;01/07/2021;;;;
11;Anaheim Elementary;Anaheim;;Delivered;3;GreenPower;;B.E.A.S.T.;D;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;198000;;mercredi 31 ao?t 2022;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;Correspondence with CARB 8/31/22;602610;;;;2022;;;;198000;0;602610;;;;01/01/2022;;;;
12;Anaheim Elementary;Anaheim;;Delivered;3;GreenPower;;B.E.A.S.T.;D;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;198000;;mercredi 31 ao?t 2022;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;Correspondence with CARB 8/31/22;602610;;;;2022;;;;198000;0;602610;;;;01/01/2022;;;;
13;Anaheim Elementary;Anaheim;;Delivered;3;GreenPower;;B.E.A.S.T.;D;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;198000;;mercredi 31 ao?t 2022;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;Correspondence with CARB 8/31/22;602610;;;;2022;;;;198000;0;602610;;;;01/01/2022;;;;
3;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
4;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
5;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
6;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
7;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
8;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
9;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
10;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
11;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
12;Anaheim Union High;Anaheim;;Delivered;2;;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602630;7;;;2022;7;;;329627;0;602630;2019;01/07/2019;;01/07/2022;;;;
1;Arcadia Unified;Arcadia;;Delivered;1;;;;A;;False;School Bus Replacement Program;California Energy Commission (CEC);;233424;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/data-reports/energy-almanac/zero-emission-vehicle-and-infrastructure-statistics/cec-funded-school;602970;7;;;2022;1;;;293424;0;602970;2019;01/07/2019;;01/01/2022;;;;
1;Aromas - San Juan Unified;San Juan Buatista;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://ww2.arb.ca.gov/sites/default/files/2020-11/Appendix_E_SchoolBusReport_11_03_2020_Final_round3.pdf;Lion Electric Facebook post, 11/1/19;691136;1;;;2019;10;;;220000;0;691136;2019;01/01/2019;;01/10/2019;;;;
5;Baldwin Park Unified;Baldwin Park;;Delivered;2;Lion Electric;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://stnonline.com/industry-releases/lion-delivers-1st-electric-school-buses-from-calif-energy-commission-school-bus-replacement-program/;https://www.energy.ca.gov/sites/default/files/2020-01/2019-07-15_Minutes_ada.pdf;603690;7;;;2019;10;;;321184;0;603690;2019;01/07/2019;;01/10/2019;;;;
6;Baldwin Park Unified;Baldwin Park;;Delivered;2;Lion Electric;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://stnonline.com/industry-releases/lion-delivers-1st-electric-school-buses-from-calif-energy-commission-school-bus-replacement-program/;https://www.energy.ca.gov/sites/default/files/2020-01/2019-07-15_Minutes_ada.pdf;603690;7;;;2019;10;;;321184;0;603690;2019;01/07/2019;;01/10/2019;;;;
7;Baldwin Park Unified;Baldwin Park;;Delivered;2;Lion Electric;;;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://stnonline.com/industry-releases/lion-delivers-1st-electric-school-buses-from-calif-energy-commission-school-bus-replacement-program/;https://www.energy.ca.gov/sites/default/files/2020-01/2019-07-15_Minutes_ada.pdf;603690;7;;;2019;10;;;321184;0;603690;2019;01/07/2019;;01/10/2019;;;;
1;Chowchilla Elementary;Chowchilla;;Delivered;1;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;Lion Electric Instagram post, 2/2/22;608520;;;;2022;1;;;321184;0;608520;;;;01/01/2022;;;;
1;Colusa Unified;Colusa;;Delivered;1;Lion Electric;;LionC;C;;False;Rural School Bus Pilot Project;California Air Resources Board (CARB);;400000;5000;vendredi 13 mai 2022;https://www.newsbreak.com/news/1513784250811/colusa-unified-deploys-new-electric-passenger-bus;https://www.ncuaqmd.org/files/bc92f5cb1/RSBPP+YR+2+GGRF+17-18+Selection+List.pdf;609570;7;;;2020;1;;;405000;0;609570;2018;01/07/2018;;01/01/2020;;;;
1;Downey Unified;Downey;;Delivered;1;;;;A;;False;School Bus Replacement Program;California Energy Commission (CEC);;211389;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://stnonline.com/special-reports/transportation-directors-weigh-pros-and-cons-of-alt-fuel-electric-school-buses/;611460;7;;;2021;10;;;271389;0;611460;2020;01/07/2020;;01/10/2021;;;;
1;Dry Creek Joint Elementary;Roseville;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://www.facebook.com/thelionelectric/posts/new-electric-school-bus-delivery-alert-congratulations-to-dry-creek-joint-elemen/2809673749106545/;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;611490;1;;;2019;4;;;220000;0;611490;2019;01/01/2019;;01/04/2019;;;;
2;Dry Creek Joint Elementary;Roseville;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://www.facebook.com/thelionelectric/posts/new-electric-school-bus-delivery-alert-congratulations-to-dry-creek-joint-elemen/2809673749106545/;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;611490;1;;;2019;4;;;220000;0;611490;2019;01/01/2019;;01/04/2019;;;;
1;Durham Unified;Durham;;Delivered;1;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://stnonline.com/industry-releases/lion-delivers-1st-electric-school-buses-from-calif-energy-commission-school-bus-replacement-program/;611730;10;;;2019;10;;;321184;0;611730;2019;01/10/2019;;01/10/2019;;;;
2;Durham Unified;Durham;;Delivered;1;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;261184;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://stnonline.com/industry-releases/lion-delivers-1st-electric-school-buses-from-calif-energy-commission-school-bus-replacement-program/;611730;10;;;2019;10;;;321184;0;611730;2019;01/10/2019;;01/10/2019;;;;
1;Eureka Union;Granite Bay;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;230000;;mercredi 31 ao?t 2022;Lion Electric facebook post, 10/23/19;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;613080;7;;;2019;10;;;230000;0;613080;2019;01/07/2019;;01/10/2019;;;;
2;Eureka Union;Granite Bay;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;230000;;mercredi 31 ao?t 2022;Lion Electric facebook post, 10/23/19;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;613080;7;;;2019;10;;;230000;0;613080;2019;01/07/2019;;01/10/2019;;;;
2;Fall River Joint Unified;Burney;;Delivered;1;Lion Electric;;eLion;C;;False;Rural School Bus Pilot Project;California Air Resources Board (CARB);;400000;5000;vendredi 13 mai 2022;https://pitrivercountry.com/2018/04/12/school-board-goes-for-a-ride-on-the-electric-bus/;https://www.ncuaqmd.org/rural-school-bus-pilot-project-rsbpp;613470;;;;2018;4;;;405000;0;613470;;;;01/04/2018;;;;
2;Gonzales Unified;Gonzales;;Delivered;2;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;Correspondence with CARB 8/31/22;600046;1;;;2020;4;;;220000;0;600046;2019;01/01/2019;;01/04/2020;;;;
1;Greenfield Union;Bakersfield;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;Correspondence with CARB 8/31/22;616050;1;;;2020;4;;;220000;0;616050;2019;01/01/2019;;01/04/2020;;;;
2;Gridley Unified;Gridley;;Delivered;1;Lion Electric;;LionC;C;;False;Rural School Bus Pilot Project;California Air Resources Board (CARB);;400000;5000;vendredi 13 mai 2022;https://www.ncuaqmd.org/files/bc92f5cb1/RSBPP+YR+2+GGRF+17-18+Selection+List.pdf;https://www.ncuaqmd.org/rural-school-bus-pilot-project-rsbpp;600051;7;;;2021;10;;;405000;0;600051;2018;01/07/2018;;01/10/2021;;;;
2;Kern County Office of Education;Bakersfield;;Delivered;1;IC Bus;;Electric CE;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;lundi 30 janvier 2023;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/sites/default/files/2020-01/2019-07-15_Minutes_ada.pdf;691012;7;;;2022;7;;;329627;0;691012;2019;01/07/2019;;01/07/2022;;;;
3;Kern County Office of Education;Bakersfield;;Delivered;1;IC Bus;;Electric CE;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;lundi 30 janvier 2023;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.energy.ca.gov/sites/default/files/2020-01/2019-07-15_Minutes_ada.pdf;691012;7;;;2022;7;;;329627;0;691012;2019;01/07/2019;;01/07/2022;;;;
1;Live Oak Unified;Live Oak;;Delivered;2;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://www.santacruzsentinel.com/2019/12/10/photo-gallery-wheels-on-the-electric-bus-go-round-and-round/;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;622050;7;;;2019;10;;;220000;0;622050;2019;01/07/2019;;01/10/2019;;;;
3;Lynwood Unified;Lynwood;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;Lion Electric Instagram post, 9/2/21;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;623160;7;;;2021;7;;;329627;0;623160;2019;01/07/2019;;01/07/2021;;;;
4;Lynwood Unified;Lynwood;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;Lion Electric Instagram post, 9/2/21;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;623160;7;;;2021;7;;;329627;0;623160;2019;01/07/2019;;01/07/2021;;;;
5;Lynwood Unified;Lynwood;;Delivered;2;Lion Electric;;LionC;C;;False;School Bus Replacement Program;California Energy Commission (CEC);;269627;60000;jeudi 27 octobre 2022;Lion Electric Instagram post, 9/2/21;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;623160;7;;;2021;7;;;329627;0;623160;2019;01/07/2019;;01/07/2021;;;;
1;Moorpark Unified;Moorpark;;Operating;1;IC Bus;;Electric CE;C;;False;Carl Moyer Program;California Air Resources Board (CARB);;;;mardi 18 avril 2023;https://www.mpacorn.com/articles/district-acquires-first-electric-school-bus/;https://finance.yahoo.com/news/ic-bus-supports-customers-electric-124500268.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAAAtwzIl0kIM-FDbcdNSbL9wofowM8VNSDHDu_7vDO4mDoua0nirsMjizrDi8dY15WmW1dRURxmljt_wm7aoDCC4RrBZWTOSW70TKUtG9gJp38H4TokA2bohBUNEVRHtQJtueAdOnfjPjQC3jU0lBR_pxvu73ZoKMgp0V0r2H2lwP;625690;;;;2022;1;;;;0;625690;2021;01/01/2021;;01/01/2022;;;;
1;Ocean View;Oxnard;;Delivered;1;Blue Bird;;;D;;False;School Bus Replacement Program;California Energy Commission (CEC);;272009;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.youtube.com/watch?v=bzj3gwc75Ng;628170;7;;;2021;1;;;332009;0;628170;2019;01/07/2019;;01/01/2021;;;;
2;Ocean View;Oxnard;;Delivered;1;Blue Bird;;;D;;False;School Bus Replacement Program;California Energy Commission (CEC);;272009;60000;jeudi 27 octobre 2022;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;https://www.youtube.com/watch?v=bzj3gwc75Ng;628170;7;;;2021;1;;;332009;0;628170;2019;01/07/2019;;01/01/2021;;;;
1;Paradise Unified;Paradise;;Delivered;1;Lion Electric;;LionC;C;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://www.pressreader.com/usa/albany-times-union/20191011/282514365290561;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;629820;7;;;2019;10;;;220000;0;629820;2019;01/07/2019;;01/10/2019;;;;
1;Placentia-Yorba Linda Unified;Placentia;;Operating;1;GreenPower;;Synapse 72;D;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://greenpowermotor.com/greenpower-receives-order-10-electric-school-buses/;Correspondence with CARB 8/31/22;630660;7;;;2020;4;;;220000;0;630660;2019;01/07/2019;;01/04/2020;;;;
2;Placentia-Yorba Linda Unified;Placentia;;Operating;1;GreenPower;;Synapse 72;D;;False;California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP);California Air Resources Board (CARB);;220000;;mercredi 31 ao?t 2022;https://greenpowermotor.com/greenpower-receives-order-10-electric-school-buses/;Correspondence with CARB 8/31/22;630660;7;;;2020;4;;;220000;0;630660;2019;01/07/2019;;01/04/2020;;;;
5;Plumas Unified;Quincy;;Operating;1;Lion Electric;;LionC;C;;False;Small School Bus Replacement Program;California Energy Commission (CEC);;;;mardi 31 mai 2022;https://www.pcoe.k12.ca.us/apps/pages/index.jsp?uREC_ID=1138740&type=d&pREC_ID=1404058;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;631170;;;;2018;4;;;;0;631170;;;;01/04/2018;;;;
1;Redwood City Elementary;Redwood City;;Delivered;1;Micro Bird;;G5;A;;False;School Bus Replacement Program;California Energy Commission (CEC);;215061;60000;jeudi 27 octobre 2022;https://stnonline.com/news/webinar-provides-overview-of-electric-school-bus-charging-infrastructure/;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;632130;;;;2021;10;;;275061;0;632130;;;;01/10/2021;;;;
2;Redwood City Elementary;Redwood City;;Delivered;1;Micro Bird;;G5;A;;False;School Bus Replacement Program;California Energy Commission (CEC);;215061;60000;jeudi 27 octobre 2022;https://stnonline.com/news/webinar-provides-overview-of-electric-school-bus-charging-infrastructure/;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;632130;;;;2021;10;;;275061;0;632130;;;;01/10/2021;;;;
3;Redwood City Elementary;Redwood City;;Delivered;1;Micro Bird;;G5;A;;False;School Bus Replacement Program;California Energy Commission (CEC);;215061;60000;jeudi 27 octobre 2022;https://stnonline.com/news/webinar-provides-overview-of-electric-school-bus-charging-infrastructure/;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;632130;;;;2021;10;;;275061;0;632130;;;;01/10/2021;;;;
4;Redwood City Elementary;Redwood City;;Delivered;1;Micro Bird;;G5;A;;False;School Bus Replacement Program;California Energy Commission (CEC);;215061;60000;jeudi 27 octobre 2022;https://stnonline.com/news/webinar-provides-overview-of-electric-school-bus-charging-infrastructure/;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;632130;;;;2021;10;;;275061;0;632130;;;;01/10/2021;;;;
1;Roberts Ferry Union Elementary;Waterford;;Delivered;1;Blue Bird;;;D;;False;School Bus Replacement Program;California Energy Commission (CEC);;272009;60000;jeudi 27 octobre 2022;https://www.modbee.com/news/local/education/article252533218.html;https://www.energy.ca.gov/files/zev-and-infrastructure-stats-data;633210;7;;;2021;7;;;332009;0;633210;2019;01/07/2019;;01/07/2021;;;;
8;Sacramento City Unified;Sacramento;;Operating;1;Trans Tech;Motiv Power Systems;eSeries;A;;False;Sacramento Regional Zero-Emission School Bus Deployment Project;Sacramento Metropolitan Air Quality Management District;;;;vendredi 13 mai 2022;https://ww2.arb.ca.gov/sites/default/files/movingca/pdfs/sacschoolbus2.pdf;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;633840;1;;;2018;10;;;;0;633840;2017;01/01/2017;;01/10/2018;;;;
9;Sacramento City Unified;Sacramento;;Operating;1;Trans Tech;Motiv Power Systems;eSeries;A;;False;Sacramento Regional Zero-Emission School Bus Deployment Project;Sacramento Metropolitan Air Quality Management District;;;;vendredi 13 mai 2022;https://ww2.arb.ca.gov/sites/default/files/movingca/pdfs/sacschoolbus2.pdf;https://californiahvip.org/industryinitiatives/#schoolbusdashboard;633840;1;;;2018;10;;;;0;633840;2017;01/01/2017;;01/10/2018;;;;
